Stop_ID,Stop_name,Stop_lat,Stop_long,2018-19,2019-20,2020-21
20979,0-Bourke/Spring,-37.811545,144.9731,399750,247800,13850
17880,10-Albert/Nicholson,-37.80958,144.97296,370800,235450,70100
17892,10-Albert/Nicholson,-37.80942,144.9729,302400,180050,134550
19497,10-Bourke Street Mall,-37.813397,144.965608,3981200,2935150,747700
19687,10-Bourke Street Mall,-37.813067,144.965342,1706350,1728050,687600
17859,10-Chetwynd/Victoria,-37.80552,144.95239,11200,9550,2450
17862,10-Chetwynd/Victoria,-37.8054,144.95203,48200,24850,8250
18094,10-Jolimont/Wellington,-37.815748,144.979786,60750,84600,12350
18103,10-Jolimont/Wellington,-37.81577,144.97933,48150,24500,21300
18009,10-Nicholson/Victoria,-37.808019,144.973567,49150,16500,7150
18050,10-Nicholson/Victoria,-37.80784,144.972837,3800,179900,#N/A
17897,10-Parliament Railway Station,-37.812364,144.974437,180050,150400,56900
17915,10-Parliament Railway Station,-37.812354,144.97432,507850,318050,140850
17867,10-Royal Melbourne Hospital,-37.7999,144.95744,182900,195550,53300
17868,10-Royal Melbourne Hospital,-37.799584,144.957666,182300,80600,19900
19280,10-Swan Street Shopping Centre,-37.825539,144.996106,32400,49200,17000
19464,10-Swan Street Shopping Centre,-37.82538,144.995904,48300,34150,12300
18203,10-Victoria/Peel,-37.80539,144.95603,22400,29950,13750
18204,10-Victoria/Peel,-37.8057,144.95608,47950,25350,7600
18789,112-Lygon/Elgin,-37.79713,144.967155,161350,180300,100900
19340,112-Lygon/Elgin,-37.796977,144.967633,260150,98350,48500
18790,113-Lytton/Lygon,-37.794131,144.968025,24100,29750,25700
19341,113-Lytton/Lygon,-37.794137,144.968123,203400,143300,58100
18791,114-Princes/Lygon,-37.792685,144.968271,28000,41600,20300
19342,114-Princes/Lygon,-37.792129,144.968463,57950,26600,24500
18450,115-Casino East,-37.821709,144.96123,168350,55650,91650
18215,115-Casino/Southbank,-37.82182,144.96131,84750,140000,40200
18792,115-Melbourne Cemetery,-37.789577,144.968802,13950,18000,11700
19343,115-Melbourne Cemetery,-37.789282,144.968949,68250,81000,18000
18233,116-City/Kings,-37.82626,144.96058,95750,69700,66450
22612,116-City/Kings,-37.826299,144.960808,174050,136100,52250
18793,116-Fenwick/Lygon,-37.787368,144.969181,2100,19250,16850
19344,116-Fenwick/Lygon,-37.787203,144.969306,55150,69300,31350
18794,117-Richardson/Lygon,-37.784034,144.969732,16000,7400,11300
19345,117-Richardson/Lygon,-37.784085,144.969819,112050,27600,14600
18217,117-York/Kings,-37.82961,144.96407,34200,30000,20300
18223,117-York/Kings,-37.82957,144.9639,35950,11700,33350
18795,118-Pigdon/Lygon,-37.781925,144.970072,12650,8950,22150
19346,118-Pigdon/Lygon,-37.781541,144.970227,68650,47350,19800
18218,118-Sturt/Kings,-37.83054,144.965,48400,71400,32050
18222,118-Sturt/Kings,-37.83107,144.96538,84900,81450,39200
18190,119-La Trobe/Spencer,-37.813404,144.951504,11150,7750,7900
18711,119-Park/Lygon,-37.779418,144.970473,11750,1600,12350
19347,119-Park/Lygon,-37.779885,144.970498,77500,43550,33200
18041,119-Spencer/La Trobe,-37.813187,144.951148,94700,71850,20700
18219,119-Wells/Park,-37.832838,144.9698,66000,59900,13700
18221,119-Wells/Park,-37.832943,144.96955,147150,77150,37750
17896,11-Albert/Gisborne,-37.809392,144.975732,96350,87300,49150
18006,11-Albert/Gisborne,-37.809697,144.975608,140150,180850,67550
19281,11-Church/Swan,-37.825758,144.998093,40750,20300,16450
19463,11-Church/Swan,-37.82561,144.997785,28900,52650,32750
19498,11-City Square,-37.816375,144.967019,3430000,1745750,474100
19686,11-City Square,-37.815733,144.966567,2525700,2130450,719400
17860,11-Errol/Victoria,-37.80519,144.94942,10950,22350,7050
18095,11-Jolimont Station-MCG,-37.816338,144.984819,281450,202600,80600
18102,11-Jolimont Station-MCG,-37.816245,144.983987,180600,68750,35550
20492,11-Queensberry/Peel,-37.803623,144.956438,117000,107000,38050
20493,11-Queensberry/Peel,-37.80331,144.95639,13750,29200,15600
16736,11-University of Melbourne,-37.798271,144.957651,107950,133550,50900
17335,11-University of Melbourne,-37.798105,144.957849,176350,105700,31900
17861,11-Victoria/Errol,-37.80496,144.94934,105250,59500,38300
17879,11-Victoria/Nicholson,-37.80751,144.97331,153050,19850,82200
17893,11-Victoria/Nicholson,-37.808308,144.973079,67700,49900,22800
18712,120-Brunswick/Lygon,-37.778453,144.970633,10500,4400,21950
19348,120-Brunswick/Lygon,-37.778116,144.970782,127600,137200,42400
18189,120-Lonsdale/Spencer,-37.81531,144.95238,40300,45950,14150
18192,120-Lonsdale/Spencer,-37.81496,144.95231,53450,21750,14200
18713,121-Weston/Lygon,-37.775668,144.970972,49300,46050,43850
19349,121-Weston/Lygon,-37.775551,144.971127,247350,177900,77750
18714,122-Glenlyon/Lygon,-37.77274,144.971419,42150,17600,31650
19350,122-Glenlyon/Lygon,-37.772517,144.971618,249550,137950,60850
18187,122-Southern Cross Railway Station,-37.818805,144.953967,514300,321750,140950
18194,122-Southern Cross Railway Station,-37.818773,144.954071,810000,574500,262600
18715,123-Albert/Lygon,-37.769785,144.971949,17250,18700,17550
19351,123-Albert/Lygon,-37.769647,144.972115,114200,143800,37100
18185,124A-Casino/MCEC,-37.82329,144.95606,1129050,518950,176100
18197,124A-Casino/MCEC,-37.82359,144.956313,185550,193700,86450
18186,124-Batman Park,-37.82155,144.95526,688250,541000,136900
18196,124-Batman Park,-37.822,144.95552,282100,328300,114400
18716,124-Victoria/Lygon,-37.768204,144.972229,24700,24200,18050
19352,124-Victoria/Lygon,-37.768079,144.972411,166550,97000,41200
18699,124-Walsh/Toorak,-37.838153,144.984456,40150,20050,7900
19322,124-Walsh/Toorak,-37.838011,144.98449,19500,17700,9350
19369,125A-Southbank Tram Depot,-37.82745,144.953984,9100,4300,5600
19721,125A-Southbank Tram Depot,-37.827694,144.953713,3150,9600,4650
18717,125-Blyth/Lygon,-37.766664,144.972508,17600,19100,14650
19353,125-Blyth/Lygon,-37.766472,144.972698,154500,136300,28800
18184,125-Clarendon/Normanby,-37.82569,144.95668,272650,130300,131850
19304,125-Port Junction,-37.826075,144.956207,82350,66000,33700
18700,125-Punt/Toorak,-37.838406,144.986755,60250,15550,13350
19323,125-Punt/Toorak,-37.838245,144.986404,23400,10950,13900
4125,126-City/Clarendon,-37.827308,144.957918,214100,303300,72300
4324,126-City/Clarendon,-37.827957,144.958299,28050,76150,28450
20494,126-City/Light Rail,-37.829599,144.954428,31300,20200,3950
20495,126-City/Light Rail,-37.829191,144.954428,164500,107900,43900
19370,126-Montague/Light Rail,-37.83024,144.948473,302100,232800,47900
19722,126-Montague/Light Rail,-37.83024,144.948692,7000,18600,24400
18702,126-Myrtle/Toorak,-37.838786,144.989504,40150,12950,4000
19324,126-Myrtle/Toorak,-37.838628,144.989352,23400,20250,19350
18718,126-Stewart/Lygon,-37.764429,144.972898,9400,25050,12350
19354,126-Stewart/Lygon,-37.764291,144.973087,208550,75800,38650
19355,127-Albion/Holmes,-37.76189,144.974063,138400,154850,17500
18719,127-Albion/Lygon,-37.762372,144.973269,11750,4950,5650
19371,127-North Port Station,-37.833217,144.94351,422900,277700,153900
19723,127-North Port Station,-37.83343,144.943341,8400,14650,40700
20496,127-South Melbourne Station,-37.83307,144.95546,85250,80500,75050
20497,127-South Melbourne Station,-37.8332,144.95537,354950,246050,104900
18703,127-South Yarra Railway Station,-37.839127,144.99217,240950,153800,33900
19325,127-South Yarra Railway Station,-37.838984,144.992091,156150,141850,50150
4124,127-York/Clarendon,-37.830983,144.959527,221750,135050,64100
4323,127-York/Clarendon,-37.830603,144.959595,21900,27250,8750
20498,128-Albert Park Station,-37.84039,144.95884,40750,76050,21550
20499,128-Albert Park Station,-37.84006,144.95854,127350,59050,13450
18704,128-Chapel/Toorak,-37.839582,144.995826,121100,81450,50650
19326,128-Chapel/Toorak,-37.839406,144.995485,32800,83800,21300
4039,128-Dorcas/Clarendon,-37.833156,144.960538,127950,87900,31150
4331,128-Dorcas/Clarendon,-37.83279,144.960611,43050,45250,27550
19372,128-Graham/Light Rail,-37.837079,144.937226,618550,329850,85250
19724,128-Graham/Light Rail,-37.837033,144.937459,2800,10550,13400
18720,128-Mitchell/Holmes,-37.759389,144.974329,18950,29500,13700
19356,128-Mitchell/Holmes,-37.759265,144.974515,217200,150650,48000
19725,129-Beacon Cove,-37.840762,144.932881,287700,243050,118350
20500,129-Melbourne Sports and Aquatic Centre,-37.84527,144.96167,27850,72500,27850
20501,129-Melbourne Sports and Aquatic Centre,-37.84548,144.96167,127150,47500,38150
18721,129-Moreland/Holmes,-37.756878,144.974757,53600,47700,35200
19358,129-Moreland/Holmes,-37.756568,144.974626,79100,15250,8800
19357,129-Moreland/Nicholson,-37.75654,144.97498,70700,28000,42450
4084,129-Park/Clarendon,-37.835433,144.961591,71900,53400,35550
4332,129-Park/Clarendon,-37.835056,144.961641,26650,29550,15450
18705,129-Tivoli/Toorak,-37.839927,144.998666,63950,31800,9000
19327,129-Tivoli/Toorak,-37.839771,144.99849,47400,26400,50400
19282,12-Coppin/Swan,-37.826262,145.002576,29350,27150,14100
19462,12-Coppin/Swan,-37.826105,145.002341,11250,9600,3250
20490,12-Flemington/Peel,-37.80138,144.956703,46000,32650,10200
20491,12-Flemington/Peel,-37.801532,144.956852,218500,41050,18800
17878,12-Melbourne Museum,-37.80597,144.97356,264450,201300,72600
17894,12-Melbourne Museum,-37.80562,144.97354,159050,150250,92300
16735,12-Morrah/Royal,-37.795658,144.957946,62200,107800,35000
17334,12-Morrah/Royal,-37.795558,144.958145,77300,57300,33300
19251,12-North Melbourne Town Hall,-37.80299,144.9494,42700,41300,16500
19590,12-North Melbourne Town Hall,-37.80322,144.94953,39050,24050,10650
17895,12-St Vincents Plaza,-37.808277,144.976134,542550,198600,114500
18051,12-St Vincents Plaza,-37.80823,144.976455,453550,329950,145300
4333,130-Albert/Clarendon,-37.838985,144.963387,8750,15350,3050
4126,130a-Raglan/Clarendon,-37.83761,144.962584,89650,37950,22150
18722,130-Barrow/Moreland,-37.75621,144.970157,13300,#N/A,19100
19359,130-Barrow/Moreland,-37.756054,144.969975,138550,102250,31050
4127,130-Clarendon/Albert,-37.839329,144.963211,34900,7600,6100
18706,130-Hawksburn/Toorak,-37.840368,145.002337,42650,16950,11450
20502,130-Middle Park Station,-37.84979,144.96583,16800,1100,9550
20503,130-Middle Park Station,-37.84967,144.96551,131200,82300,22900
18726,130-The Avenue/Nicholson,-37.75357,144.97594,9200,4550,29900
19363,130-The Avenue/Nicholson,-37.75337,144.97619,105200,76600,44300
4128,131-Aughtie/Albert,-37.840751,144.961044,66800,30650,23200
18723,131-De Carle/Moreland,-37.755809,144.966524,2650,#N/A,9550
19360,131-De Carle/Moreland,-37.75566,144.966355,105950,44450,22900
20504,131-Fraser/Light Rail,-37.85373,144.97102,36350,#N/A,4500
20505,131-Fraser/Light Rail,-37.8539,144.97103,199550,161400,36000
4334,131-Melbourne Sports and Aquatic Centre,-37.84058,144.961454,3500,17750,6100
19364,131-Rennie/Nicholson,-37.75122,144.97668,105200,150700,35150
22109,131-St Kilda/Fitzroy,-37.85699,144.982065,132450,43750,6050
22110,131-St Kilda/Fitzroy,-37.856895,144.982315,40850,24850,5400
18707,131-Williams/Toorak,-37.840726,145.005355,85300,44300,4500
19329,131-Williams/Toorak,-37.840514,145.004586,4750,900,4950
4384,132-Canterbury/Albert,-37.842286,144.959519,7600,2900,#N/A
18728,132-Crozier/Nicholson,-37.74942,144.97684,4600,1450,1300
19365,132-Crozier/Nicholson,-37.74939,144.97699,64500,107700,39000
4129,132-Kerferd/Canterbury,-37.842597,144.959411,15950,7850,6100
22112,132-Princes/Fitzroy,-37.85812,144.980042,75450,37150,12000
20506,132-St Kilda Station,-37.859304,144.977507,21400,19500,28300
20507,132-St Kilda Station,-37.859358,144.977401,286500,225650,67000
18724,132-Sydney/Moreland,-37.755561,144.964279,10650,2450,11950
19361,132-Sydney/Moreland,-37.755336,144.963855,293450,268000,73850
18708,132-Toorak Village,-37.841096,145.008452,135000,173800,29800
19330,132-Toorak Village,-37.840969,145.008343,18950,72250,11600
20508,133-Canterbury/Fitzroy,-37.86018,144.97677,176550,126700,71500
20509,133-Canterbury/Fitzroy,-37.859933,144.97702,298800,132300,43500
4130,133-Canterbury/Mills,-37.84407,144.960134,13950,5150,24400
4440,133-Canterbury/Mills,-37.844503,144.960064,400,5250,#N/A
18709,133-Canterbury/Toorak,-37.841385,145.010893,63950,15150,15600
19331,133-Grange/Toorak,-37.841232,145.010583,14200,15550,13500
19366,133-Harding/Nicholson,-37.74606,144.97752,145950,39300,25000
18725,133-Moreland Station,-37.755264,144.962377,8000,#N/A,3200
19362,133-Moreland Station,-37.755295,144.962121,230950,190400,95500
4131,134-Carter/Mills,-37.845611,144.958922,30400,27550,24150
4441,134-Carter/Mills,-37.845661,144.959102,2500,1050,#N/A
19367,134-Merribell/Nicholson,-37.74437,144.97789,23750,33400,37050
18781,134-Orrong/Toorak,-37.841765,145.014117,35550,38150,5400
19332,134-Orrong/Toorak,-37.841614,145.013733,4750,2500,18450
20510,134-Park/Fitzroy,-37.861132,144.975165,146200,164000,71400
20511,134-Park/Fitzroy,-37.86104,144.97511,251500,102300,69650
20512,135-Acland/Fitzroy,-37.86205,144.97341,293700,169700,73450
19368,135-Bell/Nicholson,-37.742823,144.978225,373350,238550,62300
20513,135-Jacka/Fitzroy,-37.86241,144.97301,98150,86950,32950
4132,135-Richardson/Mills,-37.847409,144.957404,43800,40200,8150
4442,135-Richardson/Mills,-37.847224,144.957807,4150,2150,1800
18782,135-Woorigoleen/Toorak,-37.842168,145.017588,28450,21850,11900
4443,136-Danks/Mills,-37.849322,144.956072,34300,28100,9050
18783,136-Irving/Toorak,-37.842465,145.020086,49750,22000,15100
19334,136-Irving/Toorak,-37.842338,145.019944,9500,2900,#N/A
4133,136-Mills/Danks,-37.84974,144.95608,55800,31950,9050
20514,136-The Esplanade - Stop 136,-37.865253,144.973515,350450,176600,76800
20515,136-The Esplanade - Stop 136,-37.865122,144.973601,166950,61350,36750
4134,137-Harold/Danks,-37.851362,144.959213,36600,10450,5050
4444,137-Harold/Danks,-37.851021,144.958993,16700,28100,2150
18784,137-Kooyong/Toorak,-37.842841,145.02307,56850,9050,13500
4140,138-Armstrong/Danks,-37.853071,144.962447,21750,12850,12450
4449,138-Armstrong/Danks,-37.852714,144.962206,6000,17250,#N/A
20518,138-Luna Park,-37.867024,144.976949,676300,359550,97250
20519,138-Luna Park,-37.866925,144.976987,127500,274500,99750
18785,138-Moonga/Toorak,-37.843228,145.026247,14200,8150,#N/A
20520,139-Acland Street - Stop 139,-37.868855,144.980009,842900,695300,257400
20521,139-Belford/Acland,-37.86828,144.97956,6300,#N/A,5950
4139,139-Langridge/Patterson,-37.854784,144.965591,14850,6550,9600
4448,139-Langridge/Patterson,-37.854468,144.965304,4000,1000,1050
6058,13-Brunswick/Gertrude,-37.80568,144.97709,45300,48050,13650
6132,13-Brunswick/Gertrude,-37.80583,144.97733,48950,49150,17850
19250,13-Curzon/Queensberry,-37.80283,144.94795,27350,46150,6500
19589,13-Curzon/Queensberry,-37.80294,144.94836,19400,5650,7700
19283,13-Edinburgh/Swan,-37.826506,145.004899,13350,6400,7550
19461,13-Edinburgh/Swan,-37.826393,145.005108,1200,10550,5600
19499,13-Federation Square,-37.81852,144.967992,5345900,2927800,1137300
19685,13-Federation Square,-37.818062,144.967672,3879050,3294650,1078850
16734,13-Gatehouse/Royal,-37.792677,144.958314,20100,30950,20600
17333,13-Gatehouse/Royal,-37.79242,144.958548,67400,25950,18200
4141,13-Gertrude/Brunswick,-37.805852,144.977115,72350,71500,46700
4450,13-Gertrude/Brunswick,-37.805593,144.97732,101800,47400,56850
6059,13-Hanover/Nicholson,-37.80291,144.97408,83250,63800,48150
6133,13-Hanover/Nicholson,-37.8029,144.97401,46750,57900,12950
19374,13-Lansdowne/Victoria,-37.808435,144.9784,62950,68700,17950
19726,13-Lansdowne/Victoria,-37.808547,144.978801,105550,47600,33500
18097,13-Simpson/Wellington,-37.81654,144.98698,20200,24450,12850
18100,13-Simpson/Wellington,-37.816604,144.986965,55200,18200,18600
4138,140-Fraser/Park,-37.85576,144.967424,38200,35750,11350
4447,140-Fraser/Patterson,-37.85543,144.967124,2000,850,#N/A
4446,141-Cowderoy/Park,-37.857209,144.970551,8300,12850,1050
4137,141-Deakin/Park,-37.857475,144.970746,39950,19850,13850
4136,142-Mary/Park,-37.859792,144.973195,24450,32050,13700
4135,143-Fitzroy/Park,-37.860935,144.974325,155050,122250,51450
18541,14-Abbotsford/Queensberry,-37.80266,144.9458,4300,7950,7600
19500,14-Arts Centre,-37.82197,144.96955,578600,321650,96450
19684,14-Arts Precinct,-37.82154,144.96926,469350,333450,185650
6060,14-Bell/Nicholson,-37.80036,144.97451,98650,10700,22300
19294,14-Burnley/Swan,-37.826788,145.007363,41050,16750,5050
19460,14-Burnley/Swan,-37.826595,145.006927,28950,22450,6050
17332,14-Cemetery Road West/Royal,-37.789717,144.958877,43600,18000,29200
4142,14-Hanover/Brunswick,-37.802837,144.977615,57500,49450,21100
4451,14-King William/Brunswick,-37.802705,144.977803,131550,119800,61600
16733,14-Macarthur/Royal,-37.790014,144.958615,3650,29050,21900
6134,14-Murchison/Nicholson,-37.80035,144.97444,17250,19100,3450
6057,14-Napier/Gertrude,-37.80591,144.97929,15100,32550,23350
6131,14-Napier/Gertrude,-37.80609,144.97981,97900,35950,20150
18099,14-Punt/Bridge,-37.81753,144.990213,118750,48100,28750
18098,14-Punt/Wellington,-37.81739,144.98968,59500,83050,26500
18061,14-Queensberry/Abbotsford,-37.80239,144.94563,56100,25500,10600
19253,14-Royal Melbourne Hospital,-37.799475,144.954891,434950,320000,213300
19591,14-Royal Melbourne Hospital,-37.799823,144.955202,354250,240750,77050
18060,15-Arden/Abbotsford,-37.80036,144.94599,58450,49400,18100
18540,15-Arden/Abbotsford,-37.80067,144.94583,9900,19400,5350
4143,15-Bell/Brunswick,-37.800441,144.978036,48850,39050,14400
6135,15-Elgin/Nicholson,-37.79754,144.97493,34450,42350,38150
19706,15-Epworth Hospital,-37.81775,144.9924,149050,104250,42650
19734,15-Epworth Hospital,-37.81787,144.99238,179300,130100,74950
6130,15-Gertrude/Smith,-37.80624,144.9831,90350,100200,14850
6061,15-Johnston/Nicholson,-37.79852,144.97483,224350,130600,37400
16732,15-Leonard/Royal,-37.787929,144.95889,3650,12250,26900
17331,15-Leonard/Royal,-37.78767,144.959124,34600,32350,20950
19699,15-Murphy/Flemington,-37.797589,144.952392,67850,57100,50550
20482,15-Murphy/Flemington,-37.797536,144.952453,135900,128900,66650
6056,15-Smith/Gertrude,-37.80628,144.98278,57100,60300,25600
19728,15-Smith/Victoria,-37.808975,144.982691,158550,154150,38850
22100,15-Smith/Victoria,-37.808868,144.982445,66100,90350,33400
4452,15-St David/Brunswick,-37.800541,144.978183,135950,100300,51800
19295,15-Stawell/Swan,-37.827047,145.00979,23300,3900,9800
19459,15-Stawell/Swan,-37.826904,145.009603,13900,16250,9600
18059,16-Haines/Abbotsford,-37.79828,144.94636,76100,41900,17100
18539,16-Haines/Abbotsford,-37.79861,144.9462,21500,21350,14000
19254,16-Harker/Flemington,-37.796423,144.951055,30300,76600,42550
19592,16-Harker/Flemington,-37.796761,144.951362,4050,35300,13550
4144,16-Johnston/Brunswick,-37.798527,144.978369,126750,100600,38100
4453,16-Johnston/Brunswick,-37.798169,144.978587,277000,161850,77100
6136,16-Kay/Nicholson,-37.79524,144.97532,23800,20050,15250
19296,16-Park/Swan,-37.827262,145.011776,22200,6650,2900
19458,16-Park/Swan,-37.827196,145.012278,4050,20550,6600
6129,16-Peel/Smith,-37.80486,144.98335,178500,76350,67250
6062,16-Rose/Nicholson,-37.79525,144.97539,87750,128200,22300
16731,16-Visy Park,-37.784859,144.95927,32950,65450,22250
17330,16-Walker/Royal,-37.784587,144.959507,131850,59150,44700
19377,16-Wellington/Victoria,-37.809198,144.985492,63100,70100,44700
19729,16-Wellington/Victoria,-37.809291,144.985734,240100,225350,81950
6063,17-Alexandra/Nicholson,-37.79276,144.97581,154600,63900,123950
19708,17-Bosisto/Bridge,-37.81825,144.99686,67400,93400,25950
18538,17-Canning/Abbotsford,-37.79672,144.94654,13250,2000,3150
6054,17-Charles/Smith,-37.80361,144.98338,58950,63850,36650
6128,17-Charles/Smith,-37.80351,144.98357,93750,74900,73850
19502,17-Grant St-Police Memorial,-37.824695,144.970835,219300,119200,69050
19681,17-Grant St-Police Memorial,-37.824213,144.970464,239500,221600,224900
16730,17-Ievers/Royal,-37.78189,144.959644,21950,53850,28300
17329,17-Ievers/Royal,-37.78168,144.959842,77850,31850,9200
4145,17-Leicester/Brunswick,-37.795627,144.978855,72350,69800,46950
4454,17-Leicester/Brunswick,-37.795465,144.979035,142300,93000,33200
19297,17-Madden/Swan,-37.827467,145.01651,11100,2250,#N/A
19457,17-Madden/Swan,-37.827283,145.016701,8100,18100,5050
18058,17-Molesworth/Abbotsford,-37.79631,144.94671,16550,14500,15650
6137,17-Princes/Nicholson,-37.79321,144.97568,16400,4100,3250
18227,17-Southbank/Sturt,-37.82377,144.96723,61200,48100,40300
18229,17-Sturt/Southbank,-37.82362,144.96774,116400,40150,20800
19719,17-Waltham/Bridge,-37.818439,144.997215,96200,73050,57900
4146,18-Alexandra/Brunswick,-37.793628,144.979186,58750,35650,41300
4455,18-Alexandra/Brunswick,-37.792931,144.979458,74050,55750,24950
18057,18-Chapman/Abbotsford,-37.79496,144.94695,24250,21200,20600
19709,18-Church/Bridge,-37.81849,144.99873,146800,122200,34600
19718,18-Church/Bridge,-37.818655,144.999403,92300,60950,59550
6138,18-Curtain/Nicholson,-37.78966,144.97633,16200,14600,11750
19298,18-Eastern/Swan,-37.826557,145.021013,75500,52150,18500
19456,18-Eastern/Swan,-37.826451,145.02004,14450,18300,1000
18537,18-Erskine/Abbotsford,-37.79525,144.9468,4950,7400,5200
6064,18-Freeman/Nicholson,-37.78967,144.9764,100450,98050,50700
18226,18-Grant/Sturt,-37.82578,144.96663,68550,52650,24050
18230,18-Grant/Sturt,-37.82578,144.96672,39950,61750,8900
19379,18-Hoddle/Victoria,-37.809733,144.990967,51300,40500,25300
19731,18-Hoddle/Victoria,-37.809768,144.99108,128900,99300,38300
6053,18-Hodgson/Smith,-37.80161,144.98371,65500,81400,39500
6127,18-Hodgson/Smith,-37.80145,144.98392,256450,167400,101250
17328,18-Princes Park,-37.779384,144.960154,34600,11100,24200
17961,19-Abbotsford St Interchange,-37.79411,144.9471,72850,79550,13300
18536,19-Abbotsford St Interchange,-37.79373,144.94716,144850,80450,32900
16728,19-Brunswick/Sydney,-37.777294,144.960329,38850,124350,29150
17327,19-Brunswick/Sydney,-37.777582,144.960419,233500,57650,48500
6052,19-Johnston/Smith,-37.79906,144.98419,84250,65450,61150
6126,19-Johnston/Smith,-37.79884,144.98438,133300,91050,37450
18225,19-Miles/Sturt,-37.82843,144.96576,28550,42950,9850
18231,19-Miles/Sturt,-37.82818,144.96606,3800,29650,13900
4147,19-Newry/Brunswick,-37.790801,144.979664,35550,21150,13000
4456,19-Newry/Brunswick,-37.790534,144.979883,37700,21650,12300
19381,19-North Richmond Railway Station,-37.809697,144.992962,258000,177300,45150
19732,19-North Richmond Railway Station,-37.809782,144.992556,216300,121450,118100
19710,19-Richmond Town Hall,-37.81875,145.001374,66450,45050,24050
19717,19-Richmond Town Hall,-37.81881,145.00137,164150,86550,71250
19256,19-Royal Childrens Hospital,-37.793927,144.947922,285450,232200,171650
19594,19-Royal Childrens Hospital,-37.793717,144.947526,188300,130600,121600
19504,19-Shrine of Remembrance,-37.828827,144.971377,264250,128700,34300
19679,19-Shrine of Remembrance,-37.828935,144.971228,776150,631950,210200
6065,19-Tempany/Nicholson,-37.78732,144.97684,94500,62450,44100
6139,19-Tempany/Nicholson,-37.78731,144.97678,9350,8950,6150
17850,1-Flinders Street Railway Station,-37.818039,144.964895,2525750,1764350,317800
18214,1-Flinders/Queens Bridge,-37.819517,144.961243,185850,110550,48550
18465,1-Flinders/Queens Bridge,-37.81943,144.96111,134050,159350,34200
19489,1-Melbourne University,-37.798185,144.964417,2551050,1497450,753350
19696,1-Melbourne University,-37.798616,144.964242,186650,306100,81100
17848,1-Spencer/Bourke,-37.81706,144.95351,410000,387100,132900
17849,1-Spencer/Bourke,-37.816713,144.954391,1686650,981600,336650
17905,1-Spencer/Collins,-37.818882,144.954999,1197350,1038050,368700
17906,1-Spencer/Collins,-37.818777,144.954954,3009000,1460950,442350
21231,1-Spencer/Flinders,-37.82089,144.955615,1243650,491150,183800
21232,1-Spencer/Flinders,-37.821041,144.955412,242150,209450,72600
18035,1-Spencer/La Trobe,-37.813148,144.951683,15250,5750,3600
16727,20-Barkly Square,-37.774839,144.960738,155350,107450,61700
21962,20-Barkly Square,-37.774653,144.960933,162200,72450,33400
19711,20-Coppin/Bridge,-37.81898,145.00357,97050,55400,23650
19716,20-Coppin/Bridge,-37.81908,145.00398,164450,98550,60300
46437,20-Domain Interchange,-37.83258,144.97189,43050,21750,4950
4148,20-Fitzroy Bowls Club,-37.788299,144.980091,15150,32850,11250
4457,20-Fitzroy Bowls Club,-37.788174,144.980291,55200,26750,27250
6125,20-Keele/Smith,-37.79669,144.98475,179600,133600,42200
18224,20-Kings/Sturt,-37.83014,144.96531,39550,41800,10950
18232,20-Kings/Sturt,-37.83014,144.96541,41450,10850,22750
19382,20-Lennox/Victoria,-37.809992,144.995759,168650,141050,48050
19733,20-Lennox/Victoria,-37.810177,144.996201,233850,196450,83900
17959,20-Melrose/Flemington,-37.790417,144.94351,98250,125000,46700
19595,20-Melrose/Flemington,-37.790472,144.943456,123100,107700,33250
19505,20-Park Street,-37.831521,144.971389,199050,103450,40850
19678,20-Park Street,-37.832054,144.971652,555150,390950,222600
6066,20-Reid/Nicholson,-37.78505,144.97727,162600,104800,50700
6140,20-Richardson/Nicholson,-37.78525,144.97715,9350,20350,4400
6051,20-Rose/Smith,-37.79669,144.98459,35550,50600,26150
6050,21-Alexandra/Smith,-37.79416,144.98503,36500,36150,26150
6124,21-Alexandra/Smith,-37.79362,144.98528,64400,63750,24600
4149,21-Alfred/St Georges,-37.785429,144.981909,33050,18300,12350
4458,21-Alfred/St Georges,-37.785389,144.982151,102900,45200,43750
19506,21-Bowen/St Kilda,-37.834102,144.973907,6650,1200,#N/A
19677,21-Bowen/St Kilda,-37.834005,144.973907,13500,#N/A,21000
16726,21-Brunswick Town Hall,-37.771645,144.961264,56950,174300,29800
19712,21-Burnley/Bridge,-37.819539,145.008874,123100,176650,8700
19715,21-Burnley/Bridge,-37.8195,145.00777,201200,75400,81200
19383,21-Church/Victoria,-37.810494,145.000518,143800,97200,30700
21966,21-Church/Victoria,-37.810651,145.0008,205050,106200,69450
19316,21-Dallas Brooks/Domain,-37.833028,144.974492,4100,17400,#N/A
17325,21-Glenlyon/Sydney,-37.77137,144.961478,122400,45500,21250
6141,21-Pigdon/Nicholson,-37.78274,144.97762,11200,16950,#N/A
6067,21-Scotchmer/Nicholson,-37.78252,144.97772,235200,83850,38950
16725,22-Albert/Sydney,-37.768949,144.961719,88050,79250,37250
17324,22-Albert/Sydney,-37.768764,144.961923,110150,35200,35750
19259,22-Boundary/Flemington,-37.788408,144.941015,30700,38600,9300
19597,22-Boundary/Flemington,-37.788053,144.940605,11250,23700,27550
17958,22-Boundary/Racecourse,-37.78913,144.93985,99250,71750,18050
18533,22-Boundary/Racecourse,-37.78921,144.94015,104600,100950,42500
